values
-10.686552446690522
-7.679033649697975
4.736842105263156
30.530048525569146
-27.645687645687605
-3.60528360528356
-34.884897546167494
-4.6286425017768735
-8.017771701982145
-50.810761844370035
-12.053822767706423
11.313330054107274
23.53210170111582
-0.49387232485826327
-13.510682865521577
-31.391875746714426
-14.639037433155105
9.469696969697017
13.396624472573881
-0.03874967708613064
18.25303564433987
-7.826851241485433
-15.731087944399945
-4.237547892720367
29.90945104697233
18.98894635432511
-44.946665872117315
-16.281255339750583
32.20780630801793
29.690906259732174
-7.526299504950557
1.8859028760018437
-7.956259426847689
-11.829112916069489
-13.093839180795669
-10.293003283657464
1.2681159420289745
-28.765217391304315
-31.804062126642656
-9.782040104620727
39.35828877005362
2.994652406417131
-31.590909090909026
-34.54419889502755
15.57775975223056
35.21126760563361
42.799999999999756
20.351020408163233
-84.21464108031303
-65.08044194611394
-9.768492377188148
-4.3517572136174465
-23.0382682643989
-23.573200992555794
-3.842275110931892
22.414244566640416
-33.92829245430398
-36.56156156156156
-19.179051663128092
10.772639158127856
20.490415227257397
-2.403066489753869
2.495543672014111
23.608174770965395
-35.828220858895655
-1.6410287406690705
64.71350790770077
-14.726209463051108
-31.04761904761895
-4.93413173652692
66.14100185528763
0.8788917026664074
-130.36022433131996
-129.86680327868845
-64.30457746478872
-47.407453570983314
32.80259199259422
-21.330801836806735
-59.52442380460951
-42.28758169934657
-14.672835426305378
25.010893246187386
30.93884582256674
-16.180219551532225
45.03205128205144
31.362612612612615
-40.610088616223535
-18.99173112830078
49.202127659574536
14.166666666666721
-34.33333333333343
-18.971014492753675
-14.617566771931555
20.82094376212033
-46.59580419580421
-21.62077922077952
-15.251490795955435
19.87781954887211
-14.30084745762721
-39.973924380704084
-21.76571288823679
2.5422035760663486
-47.71772345301745
-23.790222516336982
55.51587301587314
35.93852728468129
8.405847546119045
25.12605042016801
-20.276100086281385
-6.890938686923589
28.26298385528107
-3.185044140557447
5.925925925925945
-10.526315789473745
-38.870686650400884
0.47915855083759396
-7.432602670697958
8.684255031286957
-10.634801557532231
22.574500768049166
13.738738738738684
-17.594594594594636
-19.969696969696983
-19.152795561246233
1.400134952766438
14.273547947538665
46.46940435918295
-21.211426475308397
7.388392857142889
19.107142857142904
22.061965811965845
4.0472599296128395
-30.316742081447934
-15.35947712418296
-2.021505376344029
-29.470319634703134
-5.080645161290387
-15.833333333333371
-16.954022988505763
17.542101042501955
-37.85310734463278
-10.79530638852676
40.112179487179546
51.8908227848102
6.654622101776586
-11.638060825052632
-47.40716326082174
-36.915486915486895
7.438934122871965
46.42702936096712
34.68664335003318
44.758551307847156
8.442982456140324
-36.62878787878792
64.63487332339811
98.01753717117816
39.63414634146348
44.51219512195122
-28.446368446368407
-66.12370680167277
-5.980039920159682
-10.48129305299185
-6.215538847117857
-12.063492063492054
56.314580941446565
32.064254996205406
-22.500000000000018
-4.448717948717995
12.169312169312107
-25.468975468975547
-37.75379550027444
13.409624413145476
21.57213930348257
31.061728395061703
46.766273849607096
-22.619778869778848
16.41850150483125
-32.22000919258474
-41.86461469833834
-15.566226490596286
2.544467892673979
11.421639108554821
17.94903513112316
40.365448504983426
59.23905136039562
29.19540229885048
13.556034482758639
25.754870129870266
5.910099889012282
-16.3821503444145
-42.869259663152846
1.069674721641528
74.66434176111592
52.77724756632933
22.953200645508325
1.7171717171716616
-98.67193836171919
-2.214385303042732
47.49999999999997
39.22865013774111
45.82840236686385
9.516129032257993
-11.337529504327497
6.953359007274135
-29.056224899598405
-27.274615704196147
-16.15956727518594
15.163730466806069
37.224842767295605
6.249999999999889
-31.03448275862074
-37.96996662958838
46.28963713631921
19.5760508450094
53.789042498719716
53.10361681329404
-27.374005305039795
16.546934865900422
50.34003831417626
-1.4655172413793438
-51.63120567375885
-2.8812056737588465
-42.4354875542361
